Ano,DiaMes,LinhaAccu,Linhapred,LatitudePonto_19,LongitudePonto_12,TimeStamp_15,LatitudePonto_18,LongitudePonto_0,LongitudePonto_1,LongitudePonto_2,LongitudePonto_3,TimeStamp_2,TimeStamp_3,TimeStamp_0,TimeStamp_1,LongitudePonto_8,LongitudePonto_9,LatitudePonto_17,Onibus,LongitudePonto_10,TimeStamp_8,TimeStamp_9,TimeStamp_18,TimeStamp_19,LongitudePonto_11,Mes,LongitudePonto_17,TimeStamp_10,TimeStamp_11,TimeStamp_12,LongitudePonto,TimeStamp_14,Linha,TimeStamp_16,TimeStamp_17,TimeStamp_6,LongitudePonto_7,TimeStamp_7,TimeStamp,LongitudePonto_19,TimeStamp_4,LatitudePonto_13,LatitudePonto_14,TimeStamp_5,LatitudePonto,LatitudePonto_15,LongitudePonto_4,ID,LongitudePonto_18,LongitudePonto_5,Hora,Velocidade,TimeStamp_13,LongitudePonto_6,LatitudePonto_10,DescricaoPonto,LatitudePonto_16,LatitudePonto_11,NomePonto,LongitudePonto_13,LatitudePonto_8,LatitudePonto_9,LongitudePonto_16,LatitudePonto_12,LongitudePonto_14,LongitudePonto_15,LatitudePonto_2,LatitudePonto_3,LatitudePonto_0,LatitudePonto_1,LatitudePonto_6,LatitudePonto_7,LatitudePonto_4,LatitudePonto_5,Speed_0,Speed_1,Speed_2,Speed_3,Speed_4,Speed_5,Speed_6,Speed_7,Speed_8,Speed_9,Speed_10,Speed_11,Speed_12,Speed_13,Speed_14,Speed_15,Speed_16,Speed_17,Speed_18,Speed_19
2013,6,0.0984607,128,-22.874182,-43.242546,2013-12-06 01:34:46.850000+00:00,-22.874178,-43.198193,-43.207958,-43.208187,-43.2187,2013-12-06 05:20:04.557000+00:00,2013-12-06 05:14:03.717000+00:00,2013-12-06 05:29:33.630000+00:00,2013-12-06 05:24:46.973000+00:00,-43.242481,-43.242546,-22.874174,A41435,-43.242546,2013-12-06 04:47:32.687000+00:00,2013-12-06 04:31:33.020000+00:00,2013-12-06 00:58:47.233000+00:00,2013-12-06 00:32:47.280000+00:00,-43.242531,12,-43.242546,2013-12-06 04:01:16.500000+00:00,2013-12-06 03:30:31.903000+00:00,2013-12-06 03:00:16.813000+00:00,-43.242596,2013-12-06 02:00:31.523000+00:00,127,2013-12-06 01:29:16.290000+00:00,2013-12-06 01:03:31.573000+00:00,2013-12-06 04:57:17.560000+00:00,-43.241001,2013-12-06 04:52:31.240000+00:00,2013-12-06 00:00:31.94 UTC,-43.242546,2013-12-06 05:08:02.413000+00:00,-22.874146,-22.874308,2013-12-06 05:02:32.663000+00:00,-22.874163,-22.87425,-43.245605,112568903,-43.242546,-43.24165,0,0,2013-12-06 02:31:46.527000+00:00,-43.241001,-22.874186,Data/Hora - 06/12/2013 00:58:34<br /><br /> Velocidade: 0 Km/h,-22.874264,-22.874157,127 - A41435,-43.242512,-22.874142,-22.874163,-43.242512,-22.874243,-43.242512,-43.242512,-22.90312,-22.889181,-22.90011,-22.901152,-22.875517,-22.875521,-22.871464,-22.87476,12.6224741807,2.80783377496,18.8092254407,33.7645811011,5.956501139,1.22514240763,0.00559511061283,2.5947707364,0.0264740715845,0.00506392922204,0.00696560730516,0.0191987624979,0.0238469792052,0.0345643552954,0.0150180735881,0.016971835514,0.0246752216782,0.00563451280025,0.0010257702782,0.0010257702782
2013,6,0.0868252,634,-22.8153,-43.187599,2013-12-06 19:50:33.360000+00:00,-22.8153,-43.187569,-43.18755,-43.187569,-43.187561,2013-12-06 21:06:17.380000+00:00,2013-12-06 21:01:31.533000+00:00,2013-12-06 21:18:16.333000+00:00,2013-12-06 21:12:16.813000+00:00,-43.187599,-43.18758,-22.8153,B10119,-43.187599,2013-12-06 20:32:17.163000+00:00,2013-12-06 20:26:32.687000+00:00,2013-12-06 19:32:31.740000+00:00,2013-12-06 19:26:31.400000+00:00,-43.18758,12,-43.18758,2013-12-06 20:20:17.207000+00:00,2013-12-06 20:14:31.750000+00:00,2013-12-06 20:08:31.867000+00:00,-43.187359,2013-12-06 19:56:31.497000+00:00,328,2013-12-06 19:45:08.657000+00:00,2013-12-06 19:38:18.063000+00:00,2013-12-06 20:44:31.393000+00:00,-43.18758,2013-12-06 20:38:32.327000+00:00,2013-12-06 00:15:32.563 UTC,-43.187611,2013-12-06 20:55:16.943000+00:00,-22.815319,-22.81531,2013-12-06 20:49:16.680000+00:00,-22.81496,-22.8153,-43.187569,112579957,-43.187599,-43.187592,0,0,2013-12-06 20:02:16.727000+00:00,-43.187599,-22.815319,Data/Hora - 06/12/2013 00:10:47<br /><br /> Velocidade: 0 Km/h,-22.81531,-22.815331,328 - B10119,-43.187561,-22.8153,-22.815331,-43.18758,-22.81531,-43.187599,-43.187592,-22.815319,-22.81531,-22.81529,-22.815319,-22.815269,-22.815269,-22.81529,-22.81529,0.0376469894857,0.0195160309183,0.0162750049923,0.0227400610704,0.0235590499455,0.0308374246222,0.0195160380894,0.0379835184789,0.0412864308525,0.0226483712308,0.0245466451201,0.0303865775474,0.0385804760509,0.0419353000553,0.0132988165463,0.0183547399335,0.00975732703502,0.0201909397101,0.0122916773254,0.0122916773254
2013,6,0.0878191,634,-22.815331,-43.187569,2013-12-06 20:49:16.680000+00:00,-22.8153,-43.18758,-43.187592,-43.187599,-43.187569,2013-12-06 22:05:32.950000+00:00,2013-12-06 21:59:16.870000+00:00,2013-12-06 22:17:31.713000+00:00,2013-12-06 22:11:02.747000+00:00,-43.187599,-43.187592,-22.815269,B10119,-43.187569,2013-12-06 21:30:16.650000+00:00,2013-12-06 21:24:46.830000+00:00,2013-12-06 20:32:17.163000+00:00,2013-12-06 20:26:32.687000+00:00,-43.18755,12,-43.18758,2013-12-06 21:18:16.333000+00:00,2013-12-06 21:12:16.813000+00:00,2013-12-06 21:06:17.380000+00:00,-43.187359,2013-12-06 20:55:16.943000+00:00,328,2013-12-06 20:44:31.393000+00:00,2013-12-06 20:38:32.327000+00:00,2013-12-06 21:42:32.193000+00:00,-43.18758,2013-12-06 21:36:32.223000+00:00,2013-12-06 00:15:32.563 UTC,-43.18758,2013-12-06 21:53:16.353000+00:00,-22.81531,-22.81529,2013-12-06 21:50:02.590000+00:00,-22.81496,-22.81529,-43.187569,112579957,-43.187599,-43.187569,0,0,2013-12-06 21:01:31.533000+00:00,-43.18758,-22.81529,Data/Hora - 06/12/2013 00:10:47<br /><br /> Velocidade: 0 Km/h,-22.815269,-22.815319,328 - B10119,-43.187561,-22.815331,-22.815319,-43.187599,-22.815319,-43.187569,-43.187592,-22.81529,-22.81535,-22.815331,-22.815319,-22.81529,-22.8153,-22.815319,-22.81531,0.0167837896729,0.0360156046716,0.0702915151261,0.034448785179,0.0185590395646,0.019934376824,0.011112511349,0.0378824963939,0.0165168662177,0.0368487177317,0.0376469894857,0.0195160309183,0.0162750049923,0.0227400610704,0.0235590499455,0.0308374246222,0.0195160380894,0.0379835184789,0.0412864308525,0.0412864308525
2013,6,0.0984865,2343,-22.815769,-43.18837,2013-12-06 17:02:31.627000+00:00,-22.815769,-43.18837,-43.18837,-43.18837,-43.18837,2013-12-06 20:08:31.867000+00:00,2013-12-06 20:02:16.727000+00:00,2013-12-06 20:49:16.680000+00:00,2013-12-06 20:14:31.750000+00:00,-43.18837,-43.18837,-22.815769,B28577,-43.18837,2013-12-06 18:08:34.643000+00:00,2013-12-06 17:39:47.560000+00:00,2013-12-06 16:45:02.103000+00:00,2013-12-06 16:38:31.613000+00:00,-43.18837,12,-43.18837,2013-12-06 17:32:19.810000+00:00,2013-12-06 17:26:32.010000+00:00,2013-12-06 17:20:47.550000+00:00,-43.20274,2013-12-06 17:08:17.697000+00:00,696,2013-12-06 16:56:46.990000+00:00,2013-12-06 16:50:31.370000+00:00,2013-12-06 19:45:08.657000+00:00,-43.18837,2013-12-06 19:38:18.063000+00:00,2013-12-06 06:53:32.02 UTC,-43.18837,2013-12-06 19:56:31.497000+00:00,-22.815769,-22.815769,2013-12-06 19:50:33.360000+00:00,-22.79495,-22.815769,-43.18837,112863491,-43.18837,-43.18837,6,0,2013-12-06 17:14:16.950000+00:00,-43.18837,-22.815769,Data/Hora - 06/12/2013 06:49:46<br /><br /> Velocidade: 0 Km/h,-22.815769,-22.815769,696 - B28577,-43.18837,-22.815769,-22.815769,-43.18837,-22.815769,-43.18837,-43.18837,-22.815769,-22.815769,-22.815769,-22.815769,-22.815769,-22.815769,-22.815769,-22.815769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,0.0849866,634,-22.815161,-43.1866,2013-12-06 03:06:01.803000+00:00,-22.815161,-43.186539,-43.186619,-43.186691,-43.18663,2013-12-06 04:11:31.403000+00:00,2013-12-06 04:06:46.787000+00:00,2013-12-06 04:22:02.017000+00:00,2013-12-06 04:16:19.487000+00:00,-43.186661,-43.186569,-22.815269,B10057,-43.186901,2013-12-06 03:40:18.047000+00:00,2013-12-06 03:35:32.457000+00:00,2013-12-06 01:29:16.290000+00:00,2013-12-06 00:53:31.930000+00:00,-43.186611,12,-43.18713,2013-12-06 03:30:31.903000+00:00,2013-12-06 03:25:15.893000+00:00,2013-12-06 03:20:16.530000+00:00,-43.187119,2013-12-06 03:10:16.920000+00:00,635,2013-12-06 01:39:32.563000+00:00,2013-12-06 01:34:02.030000+00:00,2013-12-06 03:50:03.510000+00:00,-43.186741,2013-12-06 03:45:47.080000+00:00,2013-12-06 00:21:02.627 UTC,-43.187119,2013-12-06 04:01:16.500000+00:00,-22.815241,-22.81539,2013-12-06 03:55:47.430000+00:00,-22.815161,-22.815149,-43.18689,112584169,-43.187119,-43.18671,0,0,2013-12-06 03:15:16.800000+00:00,-43.186741,-22.81526,Data/Hora - 06/12/2013 00:17:08<br /><br /> Velocidade: 0 Km/h,-22.815269,-22.81493,635 - B10057,-43.186611,-22.815201,-22.815241,-43.18713,-22.81501,-43.186699,-43.18713,-22.815161,-22.81505,-22.815229,-22.81525,-22.815229,-22.815121,-22.815149,-22.815229,0.0894255200141,0.154214525461,0.174658899334,0.314343572499,0.223975523289,0.033230424057,0.168771266086,0.132297827571,0.131152605631,0.407511237338,0.537640207232,0.10789317254,0.308335409887,0.22622651969,0.728974143763,0.00925150299093,0.0,0.151732283596,0.0,0.0
2013,6,0.0917202,898,-22.9175,-43.608509,2013-12-06 18:27:32.697000+00:00,-22.917629,-43.608768,-43.60841,-43.609379,-43.609379,2013-12-06 21:50:02.590000+00:00,2013-12-06 21:37:17.017000+00:00,2013-12-06 22:38:17.537000+00:00,2013-12-06 22:11:47.323000+00:00,-43.609322,-43.60833,-22.91745,C87090,-43.60833,2013-12-06 20:03:17.747000+00:00,2013-12-06 19:45:08.657000+00:00,2013-12-06 18:08:34.643000+00:00,2013-12-06 18:05:33.463000+00:00,-43.608509,12,-43.607811,2013-12-06 19:32:31.740000+00:00,2013-12-06 19:18:22.190000+00:00,2013-12-06 19:02:46.193000+00:00,-43.625648,2013-12-06 18:32:31.750000+00:00,382,2013-12-06 18:20:48.023000+00:00,2013-12-06 18:15:02.713000+00:00,2013-12-06 20:59:32.197000+00:00,-43.60836,2013-12-06 20:33:02.363000+00:00,2013-12-06 00:00:31.94 UTC,-43.607769,2013-12-06 21:28:01.670000+00:00,-22.91806,-22.91806,2013-12-06 21:07:02.257000+00:00,-22.96932,-22.91753,-43.608269,112570132,-43.60788,-43.608269,0,70,2013-12-06 18:58:01.193000+00:00,-43.60836,-22.9184,Data/Hora - 06/12/2013 00:57:16<br /><br /> Velocidade: 70 Km/h,-22.9175,-22.91815,382 - C87090,-43.608551,-22.917459,-22.9184,-43.607819,-22.91815,-43.608551,-43.607868,-22.91794,-22.91794,-22.918011,-22.918261,-22.917801,-22.917801,-22.918209,-22.918209,0.104113201034,0.290758458107,0.0,0.760654029378,0.0,0.370287016195,0.0,0.212861894349,0.481827319229,0.0,0.141110692673,0.0,0.137507469326,0.0,1.10059045475,0.0536635547919,0.0584351509578,0.195846852483,0.363806218021,0.363806218021
2013,6,0.00938387,465,-22.90818,-43.207119,2013-12-06 01:18:02.840000+00:00,-22.905371,-43.21048,-43.187168,-43.187168,-43.186909,2013-12-06 04:57:17.560000+00:00,2013-12-06 04:52:31.240000+00:00,2013-12-06 05:08:02.413000+00:00,2013-12-06 05:02:32.663000+00:00,-43.236889,-43.247379,-22.908039,B10166,-43.242378,2013-12-06 01:55:16.483000+00:00,2013-12-06 01:50:31.577000+00:00,2013-12-06 01:03:31.573000+00:00,2013-12-06 00:58:01.727000+00:00,-43.221771,12,-43.180771,2013-12-06 01:44:31.427000+00:00,2013-12-06 01:39:32.563000+00:00,2013-12-06 01:34:02.030000+00:00,-43.24678,2013-12-06 01:23:16.943000+00:00,323,2013-12-06 01:13:32.040000+00:00,2013-12-06 01:08:31.110000+00:00,2013-12-06 02:21:17.253000+00:00,-43.210388,2013-12-06 02:00:31.523000+00:00,2013-12-06 00:00:31.94 UTC,-43.209949,2013-12-06 03:55:47.430000+00:00,-22.906401,-22.902809,2013-12-06 03:20:16.530000+00:00,-22.81283,-22.907961,110.8848,112568654,-43.190868,110.8848,0,34,2013-12-06 01:29:16.290000+00:00,-43.161888,-22.87537,Data/Hora - 05/12/2013 23:58:39<br /><br /> Velocidade: 34 Km/h,-22.909149,-22.888611,323 - B10166,-43.1959,-22.831141,-22.85347,-43.17506,-22.910009,-43.175339,-43.172501,-22.815399,-22.81525,-22.805269,-22.815439,-22.78919,-22.80591,-22.814569,-22.814569,28.8205019652,0.050800051877,0.393640327914,15026.8567983,0.0,14454.8375974,15.3262243742,44.6000223848,34.1543488261,24.8692983317,30.9693665562,30.6695943803,15.3108593207,21.4220969365,7.36055157512,3.91103419444,7.14560283301,12.9027650909,21.5776394217,21.5776394217
2013,6,0.00938387,465,-22.85347,-43.187168,2013-12-06 03:20:16.530000+00:00,-22.831141,-43.235748,-43.226219,-43.234951,-43.24334,2013-12-06 06:05:32.067000+00:00,2013-12-06 06:00:01.663000+00:00,2013-12-06 06:16:01.577000+00:00,2013-12-06 06:10:31.633000+00:00,-43.252159,-43.244019,-22.80591,B10166,-43.21048,2013-12-06 05:19:16.703000+00:00,2013-12-06 05:13:16.390000+00:00,2013-12-06 01:55:16.483000+00:00,2013-12-06 01:50:31.577000+00:00,-43.187168,12,-43.210388,2013-12-06 05:08:02.413000+00:00,2013-12-06 05:02:32.663000+00:00,2013-12-06 04:57:17.560000+00:00,-43.24678,2013-12-06 03:55:47.430000+00:00,323,2013-12-06 02:21:17.253000+00:00,2013-12-06 02:00:31.523000+00:00,2013-12-06 05:29:33.630000+00:00,-43.25132,2013-12-06 05:24:46.973000+00:00,2013-12-06 00:00:31.94 UTC,-43.247379,2013-12-06 05:55:31.720000+00:00,-22.81525,-22.814569,2013-12-06 05:49:47.327000+00:00,-22.81283,-22.814569,-43.24752,112568654,-43.236889,-43.24757,0,34,2013-12-06 04:52:31.240000+00:00,-43.25132,-22.805269,Data/Hora - 05/12/2013 23:58:39<br /><br /> Velocidade: 34 Km/h,-22.78919,-22.815439,323 - B10166,-43.186909,-22.855129,-22.832081,-43.161888,-22.815399,110.8848,110.8848,-22.850349,-22.84696,-22.84671,-22.862869,-22.844891,-22.844891,-22.847691,-22.847719,22.2945542291,19.9124567501,10.2018384037,5.80931848844,0.0627026032426,1.47150233335,0.0,12.4466015863,26.9345762936,52.1358315395,28.8205019652,0.050800051877,0.393640327914,15026.8567983,0.0,14454.8375974,15.3262243742,44.6000223848,34.1543488261,34.1543488261
2013,6,0.0787731,328,-22.815069,-43.18726,2013-12-06 04:06:46.787000+00:00,-22.815069,-43.18721,-43.18726,-43.187168,-43.187279,2013-12-06 05:13:16.390000+00:00,2013-12-06 05:08:02.413000+00:00,2013-12-06 05:24:46.973000+00:00,2013-12-06 05:19:16.703000+00:00,-43.18729,-43.18726,-22.815069,B10069,-43.18729,2013-12-06 04:42:17.010000+00:00,2013-12-06 04:37:17.363000+00:00,2013-12-06 03:15:16.800000+00:00,2013-12-06 01:34:02.030000+00:00,-43.187359,12,-43.187321,2013-12-06 04:31:33.020000+00:00,2013-12-06 04:26:01.673000+00:00,2013-12-06 04:22:02.017000+00:00,-43.187321,2013-12-06 04:11:31.403000+00:00,327,2013-12-06 04:01:16.500000+00:00,2013-12-06 03:50:03.510000+00:00,2013-12-06 04:52:31.240000+00:00,-43.187271,2013-12-06 04:47:32.687000+00:00,2013-12-06 01:03:31.573 UTC,-43.187321,2013-12-06 05:02:32.663000+00:00,-22.815029,-22.81502,2013-12-06 04:57:17.560000+00:00,-22.815069,-22.81502,-43.18729,112615896,-43.187321,-43.187271,1,0,2013-12-06 04:16:19.487000+00:00,-43.187248,-22.815069,Data/Hora - 06/12/2013 00:59:11<br /><br /> Velocidade: 0 Km/h,-22.815041,-22.815041,327 - B10069,-43.187229,-22.81505,-22.815069,-43.187271,-22.815041,-43.187279,-43.18737,-22.815069,-22.815041,-22.815069,-22.815069,-22.81506,-22.815069,-22.815069,-22.81505,0.0558713553463,0.0942363526844,0.135147760703,0.0361006742022,0.0328172223527,0.0327881840973,0.0308155899498,0.0328172223527,0.0447404998782,0.0321585126675,0.0837359952941,0.152746238857,0.0361469031098,0.0652285051409,0.117741572261,0.113516771834,0.0320556839733,0.0,0.0,0.0
2013,6,0.0796937,328,-22.815069,-43.187168,2013-12-06 04:57:17.560000+00:00,-22.81505,-43.187382,-43.187302,-43.187309,-43.18734,2013-12-06 06:05:32.067000+00:00,2013-12-06 06:00:01.663000+00:00,2013-12-06 06:16:01.577000+00:00,2013-12-06 06:10:31.633000+00:00,-43.18726,-43.187229,-22.815069,B10069,-43.18721,2013-12-06 05:34:01.103000+00:00,2013-12-06 05:29:33.630000+00:00,2013-12-06 04:42:17.010000+00:00,2013-12-06 04:37:17.363000+00:00,-43.18726,12,-43.187271,2013-12-06 05:24:46.973000+00:00,2013-12-06 05:19:16.703000+00:00,2013-12-06 05:13:16.390000+00:00,-43.187321,2013-12-06 05:02:32.663000+00:00,327,2013-12-06 04:52:31.240000+00:00,2013-12-06 04:47:32.687000+00:00,2013-12-06 05:44:02.480000+00:00,-43.187248,2013-12-06 05:39:32.470000+00:00,2013-12-06 01:03:31.573 UTC,-43.18726,2013-12-06 05:55:31.720000+00:00,-22.815041,-22.815069,2013-12-06 05:49:47.327000+00:00,-22.815069,-22.81505,-43.18726,112615896,-43.18729,-43.187248,1,0,2013-12-06 05:08:02.413000+00:00,-43.187248,-22.815069,Data/Hora - 06/12/2013 00:59:11<br /><br /> Velocidade: 0 Km/h,-22.81506,-22.815069,327 - B10069,-43.187279,-22.815069,-22.815069,-43.187248,-22.815069,-43.18729,-43.187271,-22.815069,-22.81509,-22.815069,-22.81505,-22.81501,-22.815001,-22.815029,-22.815069,0.092313850716,0.026847136413,0.0428589979912,0.141797429298,0.0482632785393,0.0684144176882,0.0133350136178,0.0832657786564,0.0426540272551,0.024412083484,0.0558713553463,0.0942363526844,0.135147760703,0.0361006742022,0.0328172223527,0.0327881840973,0.0308155899498,0.0328172223527,0.0447404998782,0.0447404998782
